dataset,strategy,length_or_k,method,accuracy,f1_score,train_size,test_size,status,grid_search_time,lgbm_colsample_bytree,lgbm_learning_rate,lgbm_max_depth,lgbm_n_estimators,lgbm_subsample
datasets/BPI_Challenge_2019.xes,last5,150,ACF,0.9464285714285714,0.9548160173160174,233,57,Success,196.82059359550476,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last10,150,Baseline,0.9642857142857143,0.9789682539682539,233,57,Success,30.08564329147339,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last10,150,OHE,0.9464285714285714,0.9249999999999999,233,57,Success,17.49522566795349,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last10,150,Bigram,0.9107142857142857,0.900974025974026,233,57,Success,17.868056297302246,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last10,150,W2V,0.9642857142857143,0.9702380952380952,233,57,Success,30.660133600234985,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last10,150,D2V,0.8596491228070176,0.8519776142866126,233,57,Success,53.92995238304138,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last10,150,BERT,0.9464285714285714,0.9547619047619048,233,57,Success,46.62115144729614,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2019.xes,last10,150,ACF,0.9107142857142857,0.924731182795699,233,57,Success,275.5983941555023,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last20,150,Baseline,1.0,1.0,233,57,Success,31.61657214164734,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last20,150,OHE,0.9464285714285714,0.9249999999999999,233,57,Success,19.857067346572876,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last20,150,Bigram,0.8928571428571429,0.8823303634350145,233,57,Success,19.947254419326782,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last20,150,W2V,0.9642857142857143,0.9788786482334869,233,57,Success,30.50276827812195,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last20,150,D2V,0.9298245614035088,0.9301169590643275,233,57,Success,55.29618453979492,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2019.xes,last20,150,BERT,0.9821428571428571,0.9822150072150072,233,57,Success,50.482537031173706,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last20,150,ACF,0.9107142857142857,0.9095234339595243,233,57,Success,382.5821762084961,1.0,0.05,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last3,200,Baseline,0.94,0.9114795008912657,215,51,Success,26.38839030265808,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2019.xes,last3,200,OHE,0.76,0.6800509294626942,215,51,Success,15.977273941040039,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last3,200,Bigram,0.76,0.6800509294626942,215,51,Success,15.186000347137451,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last3,200,W2V,0.94,0.9114795008912657,215,51,Success,32.9082932472229,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last3,200,D2V,0.8431372549019608,0.8165068047420988,215,51,Success,53.10155701637268,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last3,200,BERT,0.94,0.9206060606060606,215,51,Success,36.80259466171265,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last3,200,ACF,0.92,0.9012121212121212,215,51,Success,166.0030381679535,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last5,200,Baseline,0.94,0.9303030303030303,215,51,Success,28.314664125442505,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last5,200,OHE,0.76,0.6800509294626942,215,51,Success,16.674111366271973,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last5,200,Bigram,0.76,0.6811428571428572,215,51,Success,15.258331298828125,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last5,200,W2V,0.94,0.9114795008912657,215,51,Success,31.89951801300049,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last5,200,D2V,0.9019607843137255,0.8671023965141612,215,51,Success,51.61696267127991,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last5,200,BERT,0.94,0.9206060606060606,215,51,Success,40.47695207595825,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last5,200,ACF,0.92,0.9023529411764706,215,51,Success,190.51796054840088,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last10,200,Baseline,0.96,0.956969696969697,215,51,Success,29.837095260620117,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last10,200,OHE,0.76,0.6800509294626942,215,51,Success,18.509652853012085,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last10,200,Bigram,0.76,0.6811428571428572,215,51,Success,17.026748418807983,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last10,200,W2V,0.94,0.9114795008912657,215,51,Success,32.142765283584595,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2019.xes,last10,200,D2V,0.8823529411764706,0.8571428571428572,215,51,Success,51.66192388534546,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2019.xes,last10,200,BERT,0.96,0.9472727272727272,215,51,Success,44.411800146102905,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last10,200,ACF,0.94,0.9125714285714285,215,51,Success,240.81309962272644,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last20,200,Baseline,0.94,0.9125714285714285,215,51,Success,30.853482484817505,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last20,200,OHE,0.78,0.7158441558441558,215,51,Success,19.42676043510437,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last20,200,Bigram,0.76,0.6811428571428572,215,51,Success,18.40501618385315,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2019.xes,last20,200,W2V,0.94,0.9114795008912657,215,51,Success,30.39435601234436,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last20,200,D2V,0.8823529411764706,0.8609286138697904,215,51,Success,51.79094409942627,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last20,200,BERT,0.94,0.9114795008912657,215,51,Success,48.29113221168518,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2019.xes,last20,200,ACF,0.94,0.9125714285714285,215,51,Success,431.98127818107605,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last3,300,Baseline,0.9772727272727273,0.9806060606060606,185,46,Success,20.33098530769348,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2019.xes,last3,300,OHE,0.7727272727272727,0.7159090909090909,185,46,Success,13.816943883895874,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last3,300,Bigram,0.7727272727272727,0.7159090909090909,185,46,Success,13.59011435508728,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last3,300,W2V,1.0,1.0,185,46,Success,26.796353101730347,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last3,300,D2V,0.9347826086956522,0.9145962732919254,185,46,Success,38.651463747024536,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last3,300,BERT,0.9772727272727273,0.9785295349811478,185,46,Success,35.37859082221985,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2019.xes,last3,300,ACF,1.0,1.0,185,46,Success,158.84488606452942,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last5,300,Baseline,0.9545454545454546,0.9579667644183772,185,46,Success,22.025349378585815,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last5,300,OHE,0.7727272727272727,0.7159090909090909,185,46,Success,14.586789846420288,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last5,300,Bigram,0.7727272727272727,0.7159090909090909,185,46,Success,13.871138334274292,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last5,300,W2V,1.0,1.0,185,46,Success,26.188624382019043,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last5,300,D2V,0.8478260869565217,0.8046546283309958,185,46,Success,39.4774215221405,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last5,300,BERT,0.8863636363636364,0.8681818181818183,185,46,Success,38.30946755409241,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last5,300,ACF,0.9090909090909091,0.8806940371456501,185,46,Success,172.416494846344,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last10,300,Baseline,0.8863636363636364,0.8615717800923585,185,46,Success,24.317511558532715,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last10,300,OHE,0.7272727272727273,0.6735532011847801,185,46,Success,16.237916469573975,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last10,300,Bigram,0.75,0.686065420148612,185,46,Success,14.908886671066284,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2019.xes,last10,300,W2V,1.0,1.0,185,46,Success,27.22103977203369,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last10,300,D2V,0.8695652173913043,0.8270950210378681,185,46,Success,40.832696199417114,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last10,300,BERT,0.8863636363636364,0.8599217986314762,185,46,Success,41.640191316604614,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last10,300,ACF,0.9090909090909091,0.8806940371456501,185,46,Success,201.15804171562195,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last20,300,Baseline,0.9545454545454546,0.954599761051374,185,46,Success,24.855542182922363,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2019.xes,last20,300,OHE,0.75,0.686065420148612,185,46,Success,16.53206157684326,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last20,300,Bigram,0.7045454545454546,0.6532384467590252,185,46,Success,16.26448702812195,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last20,300,W2V,1.0,1.0,185,46,Success,25.975684881210327,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last20,300,D2V,0.8260869565217391,0.7973546828736169,185,46,Success,42.59446167945862,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last20,300,BERT,0.8863636363636364,0.8681818181818183,185,46,Success,44.033531188964844,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last20,300,ACF,0.8636363636363636,0.857678164129777,185,46,Success,299.7109076976776,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last3,400,Baseline,0.9285714285714286,0.8963133640552995,168,43,Success,19.575937747955322,1.0,0.05,-1,200,0.8
datasets/BPI_Challenge_2019.xes,last3,400,OHE,0.7857142857142857,0.7252004249975853,168,43,Success,13.743123531341553,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last3,400,Bigram,0.7857142857142857,0.7252004249975853,168,43,Success,12.643612623214722,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last3,400,W2V,0.9523809523809523,0.9301587301587301,168,43,Success,26.25584602355957,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2019.xes,last3,400,D2V,0.8604651162790697,0.8303167745959479,168,43,Success,40.00465512275696,0.8,0.05,-1,200,0.8
