dataset;strategy;length_or_k;method;accuracy;f1_score;train_size;test_size;status;grid_search_time;rf_max_depth;rf_max_features;rf_min_samples_leaf;rf_min_samples_split;rf_n_estimators
datasets/BPI_Challenge_2013_incidents.xes;last5;10;ACF;0.7083333333333334;0.599846954392409;552;144;Success;4.690.581.798.553.460;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;10;Baseline;0.6944444444444444;0.6464683498197991;552;144;Success;35.652.761.459.350.500;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;10;OHE;0.7083333333333334;0.6529402209226771;552;144;Success;36.160.151.958.465.500;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;10;Bigram;0.7083333333333334;0.6129482161335313;552;144;Success;3.477.468.252.182.000;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;10;W2V;0.6805555555555556;0.5947582453186607;552;144;Success;3.728.811.740.875.240;10;sqrt;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;10;D2V;0.7083333333333334;0.6176470588235294;552;144;Success;5.691.696.882.247.920;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;10;BERT;0.6875;0.6585672392124005;552;144;Success;7.553.798.198.699.950;;log2;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;10;ACF;0.7083333333333334;0.609375;552;144;Success;4.493.390.083.312.980;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;10;Baseline;0.6944444444444444;0.6464683498197991;552;144;Success;3.504.899.024.963.370;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;10;OHE;0.7083333333333334;0.6529402209226771;552;144;Success;34.899.330.139.160.100;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;10;Bigram;0.7083333333333334;0.6129482161335313;552;144;Success;35.191.569.328.308.100;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;10;W2V;0.6805555555555556;0.5947582453186607;552;144;Success;3.458.169.937.133.780;10;sqrt;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;10;D2V;0.7083333333333334;0.6106673428849161;552;144;Success;5.307.221.174.240.110;10;log2;2;2;100
