dataset,strategy,length_or_k,method,accuracy,f1_score,train_size,test_size,status,grid_search_time,rf_max_depth,rf_max_features,rf_min_samples_leaf,rf_min_samples_split,rf_n_estimators
datasets/BPI_Challenge_2017.xes,last_k,800,D2V,0.3333333333333333,0.26976568405139834,106,21,Success,4.138859510421753,10,log2,2,5,100
datasets/BPI_Challenge_2017.xes,last_k,800,BERT,0.6,0.6103896103896104,106,21,Success,4.259514093399048,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,800,ACF,0.45,0.4363095238095238,106,21,Success,6.727885484695435,10,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last_k,800,OHE,0.65,0.6551515151515152,106,21,Success,3.9313087463378906,20,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,800,Bigram,0.4,0.38666666666666666,106,21,Success,3.9626410007476807,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,800,W2V,0.8,0.755,106,21,Success,4.09966516494751,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,800,D2V,0.19047619047619047,0.12169312169312169,106,21,Success,4.709189176559448,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,800,BERT,0.6,0.6051515151515152,106,21,Success,4.430799245834351,20,log2,2,5,100
datasets/BPI_Challenge_2017.xes,last_k,800,ACF,0.5,0.47777777777777775,106,21,Success,7.4690330028533936,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,800,OHE,0.65,0.6022943722943722,106,21,Success,4.564872741699219,20,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last_k,800,Bigram,0.6,0.5758441558441558,106,21,Success,4.28286600112915,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,800,W2V,0.8,0.755,106,21,Success,4.3165459632873535,20,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,800,D2V,0.3333333333333333,0.21541950113378686,106,21,Success,4.448198080062866,10,log2,2,5,200
datasets/BPI_Challenge_2017.xes,last_k,800,BERT,0.6,0.578974358974359,106,21,Success,4.568437814712524,20,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,800,ACF,0.55,0.5635064935064935,106,21,Success,6.405702114105225,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1000,OHE,0.7619047619047619,0.7301587301587301,103,21,Success,4.2254958152771,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1000,Bigram,0.7619047619047619,0.7614718614718614,103,21,Success,4.025336742401123,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1000,W2V,0.7142857142857143,0.682058682058682,103,21,Success,4.780534267425537,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last_k,1000,D2V,0.6666666666666666,0.6093073593073592,103,21,Success,4.397659063339233,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1000,BERT,0.7619047619047619,0.7164502164502164,103,21,Success,4.772357940673828,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last_k,1000,ACF,0.5714285714285714,0.5293650793650794,103,21,Success,8.419984102249146,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last_k,1000,OHE,0.7619047619047619,0.746031746031746,103,21,Success,4.6578004360198975,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1000,Bigram,0.7619047619047619,0.7402597402597403,103,21,Success,4.350884437561035,20,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1000,W2V,0.8095238095238095,0.8174603174603176,103,21,Success,4.940314292907715,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1000,D2V,0.5238095238095238,0.41172161172161176,103,21,Success,5.470176458358765,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1000,BERT,0.7142857142857143,0.6688311688311688,103,21,Success,4.7429280281066895,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last_k,1000,ACF,0.7142857142857143,0.6471861471861471,103,21,Success,7.342616319656372,10,log2,2,5,200
datasets/BPI_Challenge_2017.xes,last_k,1000,OHE,0.6666666666666666,0.6132756132756133,103,21,Success,4.336904287338257,20,sqrt,2,5,100
datasets/BPI_Challenge_2017.xes,last_k,1000,Bigram,0.47619047619047616,0.43348450491307633,103,21,Success,4.352768421173096,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1000,W2V,0.7142857142857143,0.682058682058682,103,21,Success,4.661878824234009,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last_k,1000,D2V,0.42857142857142855,0.3914656771799629,103,21,Success,5.2039430141448975,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1000,BERT,0.7142857142857143,0.6863876863876864,103,21,Success,4.85063624382019,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last_k,1000,ACF,0.47619047619047616,0.4523809523809524,103,21,Success,8.353548765182495,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1000,OHE,0.6666666666666666,0.6185666185666184,103,21,Success,3.9646522998809814,20,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1000,Bigram,0.5238095238095238,0.43076923076923074,103,21,Success,3.970710277557373,10,sqrt,2,5,100
datasets/BPI_Challenge_2017.xes,last_k,1000,W2V,0.7142857142857143,0.7217412217412217,103,21,Success,3.913503408432007,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last_k,1000,D2V,0.47619047619047616,0.39229024943310653,103,21,Success,4.2199928760528564,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last_k,1000,BERT,0.6666666666666666,0.6243386243386243,103,21,Success,4.205194711685181,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1000,ACF,0.5238095238095238,0.43650793650793646,103,21,Success,7.155963182449341,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1200,OHE,0.8947368421052632,0.8526315789473684,100,21,Success,4.453399419784546,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1200,Bigram,0.8421052631578947,0.7846889952153111,100,21,Success,4.2889792919158936,20,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last_k,1200,W2V,0.8947368421052632,0.8526315789473684,100,21,Success,4.327732801437378,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1200,D2V,0.6190476190476191,0.5246753246753247,100,21,Success,4.73241114616394,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1200,BERT,0.8947368421052632,0.8526315789473684,100,21,Success,4.480632066726685,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1200,ACF,0.7894736842105263,0.7578947368421053,100,21,Success,7.987785339355469,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last_k,1200,OHE,0.8947368421052632,0.8526315789473684,100,21,Success,4.3247692584991455,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1200,Bigram,0.7894736842105263,0.7239766081871345,100,21,Success,4.255488157272339,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1200,W2V,0.8947368421052632,0.8526315789473684,100,21,Success,4.188674211502075,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1200,D2V,0.5238095238095238,0.42077922077922075,100,21,Success,4.22943902015686,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1200,BERT,0.8947368421052632,0.8526315789473684,100,21,Success,4.673233985900879,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last_k,1200,ACF,0.7894736842105263,0.7473684210526316,100,21,Success,6.798114061355591,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1200,OHE,0.7894736842105263,0.7320574162679426,100,21,Success,4.381160020828247,20,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1200,Bigram,0.7368421052631579,0.688888888888889,100,21,Success,4.6092541217803955,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1200,W2V,0.8947368421052632,0.8526315789473684,100,21,Success,4.150992155075073,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1200,D2V,0.47619047619047616,0.3761698618841476,100,21,Success,4.1248250007629395,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last_k,1200,BERT,0.8421052631578947,0.8128654970760233,100,21,Success,4.356745958328247,10,log2,2,5,200
datasets/BPI_Challenge_2017.xes,last_k,1200,ACF,0.631578947368421,0.5890749601275916,100,21,Success,7.467271327972412,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1200,OHE,0.6842105263157895,0.6103136629452418,100,21,Success,4.823759317398071,20,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1200,Bigram,0.47368421052631576,0.36140350877192984,100,21,Success,3.8816161155700684,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last_k,1200,W2V,0.8421052631578947,0.7846889952153111,100,21,Success,3.847170114517212,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1200,D2V,0.38095238095238093,0.27307084449941593,100,21,Success,4.0531721115112305,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last_k,1200,BERT,0.7894736842105263,0.7423976608187134,100,21,Success,4.332322835922241,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last_k,1200,ACF,0.5263157894736842,0.44661654135338347,100,21,Success,6.113831520080566,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last_k,1400,OHE,0.55,0.5714285714285714,97,20,Success,4.040989637374878,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1400,Bigram,0.4,0.37976190476190474,97,20,Success,3.9864137172698975,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1400,W2V,0.5,0.475,97,20,Success,3.866523504257202,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1400,D2V,0.3,0.33416666666666667,97,20,Success,3.977515935897827,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last_k,1400,BERT,0.45,0.4133333333333333,97,20,Success,4.347994804382324,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last_k,1400,ACF,0.45,0.4083333333333333,97,20,Success,7.260193824768066,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1400,OHE,0.65,0.7,97,20,Success,3.9291908740997314,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1400,Bigram,0.5,0.5077380952380952,97,20,Success,3.8515992164611816,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1400,W2V,0.5,0.475,97,20,Success,3.863555669784546,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1400,D2V,0.2,0.2,97,20,Success,4.190810918807983,10,sqrt,2,5,100
datasets/BPI_Challenge_2017.xes,last_k,1400,BERT,0.6,0.6339285714285714,97,20,Success,5.461947917938232,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1400,ACF,0.55,0.58,97,20,Success,7.131601572036743,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1400,OHE,0.7,0.7341666666666666,97,20,Success,3.9767117500305176,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1400,Bigram,0.3,0.27,97,20,Success,4.0756378173828125,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1400,W2V,0.5,0.475,97,20,Success,3.9717607498168945,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1400,D2V,0.25,0.2583333333333333,97,20,Success,4.061161279678345,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1400,BERT,0.7,0.6937229437229437,97,20,Success,4.033335208892822,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1400,ACF,0.6,0.6160714285714286,97,20,Success,6.157902240753174,20,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1400,OHE,0.45,0.43,97,20,Success,4.045335531234741,20,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1400,Bigram,0.25,0.19,97,20,Success,4.172573804855347,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1400,W2V,0.5,0.475,97,20,Success,4.374849081039429,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1400,D2V,0.15,0.075,97,20,Success,4.376710891723633,10,log2,2,5,200
datasets/BPI_Challenge_2017.xes,last_k,1400,BERT,0.55,0.5744047619047619,97,20,Success,4.235486745834351,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1400,ACF,0.4,0.4,97,20,Success,5.955878257751465,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1500,OHE,0.8235294117647058,0.8317460317460317,94,20,Success,4.244690179824829,20,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last_k,1500,Bigram,0.6470588235294118,0.5705882352941176,94,20,Success,5.119869947433472,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last_k,1500,W2V,0.5294117647058824,0.4901960784313726,94,20,Success,4.7251574993133545,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1500,D2V,0.45,0.37857142857142856,94,20,Success,4.739106893539429,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1500,BERT,0.6470588235294118,0.6764705882352942,94,20,Success,4.1969804763793945,20,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1500,ACF,0.7647058823529411,0.7712418300653594,94,20,Success,7.179911136627197,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1500,OHE,0.5294117647058824,0.5471521942110177,94,20,Success,3.9393694400787354,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1500,Bigram,0.7058823529411765,0.6666666666666666,94,20,Success,3.880794048309326,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1500,W2V,0.6470588235294118,0.6431372549019608,94,20,Success,4.131303548812866,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1500,D2V,0.5,0.39999999999999997,94,20,Success,4.63230299949646,10,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last_k,1500,BERT,0.7058823529411765,0.7598039215686274,94,20,Success,4.209467649459839,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1500,ACF,0.6470588235294118,0.6379084967320262,94,20,Success,6.6271679401397705,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1500,OHE,0.6470588235294118,0.6470588235294118,94,20,Success,4.149529218673706,20,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last_k,1500,Bigram,0.5882352941176471,0.5686274509803921,94,20,Success,4.127635717391968,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1500,W2V,0.7647058823529411,0.7948179271708683,94,20,Success,4.050029277801514,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1500,D2V,0.5,0.37499999999999994,94,20,Success,4.39238715171814,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1500,BERT,0.6470588235294118,0.6666666666666666,94,20,Success,5.082615613937378,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1500,ACF,0.6470588235294118,0.563097033685269,94,20,Success,8.003130912780762,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last_k,1500,OHE,0.5882352941176471,0.5699346405228759,94,20,Success,4.017527103424072,20,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,1500,Bigram,0.5294117647058824,0.4433155080213904,94,20,Success,4.595409631729126,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last_k,1500,W2V,0.6470588235294118,0.6452380952380952,94,20,Success,4.547467231750488,20,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last_k,1500,D2V,0.3,0.2585858585858586,94,20,Success,4.421050786972046,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,1500,BERT,0.7058823529411765,0.7040998217468806,94,20,Success,4.3479015827178955,10,log2,2,5,100
datasets/BPI_Challenge_2017.xes,last_k,1500,ACF,0.5294117647058824,0.5245098039215685,94,20,Success,6.341998338699341,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last_k,2000,OHE,0.4444444444444444,0.47522847522847517,86,18,Success,4.4879560470581055,20,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,2000,Bigram,0.4444444444444444,0.45238095238095233,86,18,Success,4.910678863525391,20,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,2000,W2V,0.4444444444444444,0.46464646464646464,86,18,Success,4.619431018829346,20,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last_k,2000,D2V,0.3888888888888889,0.34900284900284906,86,18,Success,4.275345802307129,10,log2,2,5,100
datasets/BPI_Challenge_2017.xes,last_k,2000,BERT,0.5555555555555556,0.5880952380952381,86,18,Success,4.279432773590088,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last_k,2000,ACF,0.4444444444444444,0.455026455026455,86,18,Success,6.156758785247803,10,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last_k,2000,OHE,0.4444444444444444,0.47522847522847517,86,18,Success,3.852760076522827,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,2000,Bigram,0.4444444444444444,0.391025641025641,86,18,Success,3.8919589519500732,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,2000,W2V,0.4444444444444444,0.46464646464646464,86,18,Success,4.101543188095093,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,2000,D2V,0.4444444444444444,0.4323361823361824,86,18,Success,4.049245357513428,20,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,2000,BERT,0.5,0.5351851851851852,86,18,Success,4.429523944854736,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last_k,2000,ACF,0.3888888888888889,0.38603988603988604,86,18,Success,6.407689809799194,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,2000,OHE,0.3888888888888889,0.4074074074074074,86,18,Success,5.512975215911865,20,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last_k,2000,Bigram,0.4444444444444444,0.40529100529100526,86,18,Success,4.990018367767334,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,2000,W2V,0.4444444444444444,0.46464646464646464,86,18,Success,4.220635414123535,10,log2,2,2,200
datasets/BPI_Challenge_2017.xes,last_k,2000,D2V,0.2222222222222222,0.19047619047619047,86,18,Success,4.207272529602051,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,2000,BERT,0.5,0.5109427609427609,86,18,Success,4.080532550811768,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last_k,2000,ACF,0.3888888888888889,0.3386243386243386,86,18,Success,5.994510173797607,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,2000,OHE,0.3333333333333333,0.3201058201058201,86,18,Success,4.511270046234131,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,2000,Bigram,0.2222222222222222,0.20512820512820515,86,18,Success,4.371621370315552,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last_k,2000,W2V,0.4444444444444444,0.45238095238095233,86,18,Success,4.229571104049683,10,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last_k,2000,D2V,0.2222222222222222,0.23737373737373735,86,18,Success,4.088188648223877,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last_k,2000,BERT,0.5555555555555556,0.585016835016835,86,18,Success,4.4685962200164795,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last_k,2000,ACF,0.2222222222222222,0.2638888888888889,86,18,Success,6.208098411560059,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last3,100,Baseline,0.7916666666666666,0.7608974358974359,117,24,Success,6.903259754180908,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last3,100,OHE,0.7916666666666666,0.7335164835164836,117,24,Success,3.0872740745544434,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last3,100,Bigram,0.8333333333333334,0.8025641025641027,117,24,Success,2.9907820224761963,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last3,100,W2V,0.7916666666666666,0.7446581196581197,117,24,Success,3.1536691188812256,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last3,100,D2V,0.625,0.6262626262626262,117,24,Success,3.446626663208008,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last3,100,BERT,0.875,0.861111111111111,117,24,Success,3.4270787239074707,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last3,100,ACF,0.7083333333333334,0.7258838383838384,117,24,Success,5.415105104446411,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last5,100,Baseline,0.75,0.7203525641025642,117,24,Success,3.1468021869659424,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last5,100,OHE,0.7916666666666666,0.7363247863247864,117,24,Success,2.99332594871521,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,100,Bigram,0.7083333333333334,0.6770833333333334,117,24,Success,3.05945086479187,20,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last5,100,W2V,0.75,0.6974053724053725,117,24,Success,3.152862071990967,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last5,100,D2V,0.5833333333333334,0.5658993783993784,117,24,Success,3.3688459396362305,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last5,100,BERT,0.7916666666666666,0.7612942612942613,117,24,Success,3.4105260372161865,10,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last5,100,ACF,0.625,0.6031746031746031,117,24,Success,5.164098024368286,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last10,100,Baseline,0.6666666666666666,0.6613247863247863,117,24,Success,3.0768251419067383,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last10,100,OHE,0.7083333333333334,0.6723484848484849,117,24,Success,3.0752530097961426,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last10,100,Bigram,0.5833333333333334,0.560897435897436,117,24,Success,3.120209217071533,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last10,100,W2V,0.75,0.6865079365079364,117,24,Success,3.2553648948669434,10,sqrt,2,5,100
datasets/BPI_Challenge_2017.xes,last10,100,D2V,0.375,0.37718531468531474,117,24,Success,3.496443271636963,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last10,100,BERT,0.6666666666666666,0.648018648018648,117,24,Success,3.6468889713287354,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last10,100,ACF,0.5416666666666666,0.546474358974359,117,24,Success,5.196241140365601,20,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last20,100,Baseline,0.7083333333333334,0.6650641025641025,117,24,Success,3.7777678966522217,20,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last20,100,OHE,0.7083333333333334,0.6599358974358974,117,24,Success,3.260424852371216,20,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last20,100,Bigram,0.5,0.4332386363636364,117,24,Success,3.813927173614502,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last20,100,W2V,0.7916666666666666,0.7831196581196581,117,24,Success,3.729255199432373,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last20,100,D2V,0.375,0.3579059829059829,117,24,Success,4.329563140869141,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last20,100,BERT,0.5833333333333334,0.5833333333333333,117,24,Success,3.7765910625457764,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last20,100,ACF,0.5416666666666666,0.49732905982905984,117,24,Success,5.756392002105713,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last3,150,Baseline,0.9047619047619048,0.8867724867724867,116,22,Success,3.0969631671905518,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last3,150,OHE,0.9047619047619048,0.8867724867724867,116,22,Success,3.1760971546173096,20,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last3,150,Bigram,0.9047619047619048,0.8867724867724867,116,22,Success,3.112243890762329,20,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last3,150,W2V,0.9047619047619048,0.8867724867724867,116,22,Success,3.3577651977539062,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last3,150,D2V,0.6818181818181818,0.6155844155844156,116,22,Success,3.668818235397339,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last3,150,BERT,0.9523809523809523,0.9555555555555554,116,22,Success,3.6528148651123047,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last3,150,ACF,0.8571428571428571,0.8431013431013431,116,22,Success,5.576509952545166,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last5,150,Baseline,0.8571428571428571,0.8607984607984607,116,22,Success,3.263245105743408,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last5,150,OHE,0.9047619047619048,0.8867724867724867,116,22,Success,3.296861171722412,20,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last5,150,Bigram,0.9047619047619048,0.8639455782312925,116,22,Success,3.2713069915771484,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last5,150,W2V,0.9047619047619048,0.8867724867724867,116,22,Success,3.313493013381958,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last5,150,D2V,0.5909090909090909,0.5555555555555555,116,22,Success,3.597960948944092,20,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last5,150,BERT,0.9523809523809523,0.9555555555555554,116,22,Success,3.689215898513794,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last5,150,ACF,0.9047619047619048,0.8843537414965985,116,22,Success,5.781625032424927,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last10,150,Baseline,0.6666666666666666,0.6666666666666666,116,22,Success,3.2567129135131836,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last10,150,OHE,0.8095238095238095,0.7866736438165008,116,22,Success,3.1199111938476562,20,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last10,150,Bigram,0.6666666666666666,0.6263154834583405,116,22,Success,3.198864221572876,20,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last10,150,W2V,0.9047619047619048,0.8867724867724867,116,22,Success,3.2799017429351807,10,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last10,150,D2V,0.45454545454545453,0.3790875790875791,116,22,Success,3.4932711124420166,20,log2,2,2,200
datasets/BPI_Challenge_2017.xes,last10,150,BERT,0.8095238095238095,0.7962481962481961,116,22,Success,3.7838640213012695,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last10,150,ACF,0.6190476190476191,0.5794475365903937,116,22,Success,5.095134019851685,20,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last20,150,Baseline,0.5714285714285714,0.5238095238095238,116,22,Success,3.476078748703003,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last20,150,OHE,0.7142857142857143,0.6523053665910808,116,22,Success,3.7564198970794678,,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last20,150,Bigram,0.5238095238095238,0.5038665038665039,116,22,Success,3.204332113265991,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last20,150,W2V,0.9047619047619048,0.8867724867724867,116,22,Success,3.3177151679992676,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last20,150,D2V,0.36363636363636365,0.3177933177933178,116,22,Success,3.497303009033203,20,log2,2,5,200
datasets/BPI_Challenge_2017.xes,last20,150,BERT,0.8571428571428571,0.8391534391534391,116,22,Success,3.587364912033081,10,log2,1,2,200
