dataset,strategy,length_or_k,method,accuracy,f1_score,train_size,test_size,status,grid_search_time,rf_max_depth,rf_max_features,rf_min_samples_leaf,rf_min_samples_split,rf_n_estimators
datasets/BPI_Challenge_2018.xes,prefix,1000,ACF,0.56,0.4758893280632411,105,27,Success,11.519842863082886,10,log2,1,2,100
datasets/BPI_Challenge_2018.xes,prefix,1200,Baseline,0.5217391304347826,0.42839139436492935,100,23,Success,4.548323631286621,10,sqrt,1,2,200
datasets/BPI_Challenge_2018.xes,prefix,1200,OHE,0.4782608695652174,0.33850931677018636,100,23,Success,5.3085856437683105,10,sqrt,2,5,100
datasets/BPI_Challenge_2018.xes,prefix,1200,Bigram,0.4782608695652174,0.3826086956521739,100,23,Success,5.1306374073028564,10,sqrt,1,5,100
datasets/BPI_Challenge_2018.xes,prefix,1200,W2V,0.4782608695652174,0.43478260869565216,100,23,Success,4.011516332626343,10,sqrt,2,5,100
datasets/BPI_Challenge_2018.xes,prefix,1200,D2V,0.43478260869565216,0.3448447204968944,100,23,Success,4.361676454544067,10,sqrt,2,5,200
datasets/BPI_Challenge_2018.xes,prefix,1200,BERT,0.4782608695652174,0.4321198252548367,100,23,Success,4.383587837219238,10,sqrt,2,2,200
datasets/BPI_Challenge_2018.xes,prefix,1200,ACF,0.391304347826087,0.31181379007465965,100,23,Success,7.9549782276153564,10,log2,2,2,200
datasets/BPI_Challenge_2018.xes,prefix,1400,Baseline,0.42105263157894735,0.3295194508009153,98,21,Success,4.432851314544678,10,sqrt,2,2,200
datasets/BPI_Challenge_2018.xes,prefix,1400,OHE,0.5789473684210527,0.46385964912280697,98,21,Success,5.576873064041138,20,sqrt,1,2,200
datasets/BPI_Challenge_2018.xes,prefix,1400,Bigram,0.5789473684210527,0.46385964912280697,98,21,Success,4.402730226516724,10,sqrt,1,2,200
datasets/BPI_Challenge_2018.xes,prefix,1400,W2V,0.631578947368421,0.5917293233082707,98,21,Success,4.008204460144043,10,log2,1,5,100
datasets/BPI_Challenge_2018.xes,prefix,1400,D2V,0.47619047619047616,0.3511250654107797,98,21,Success,4.314571857452393,10,log2,1,5,100
datasets/BPI_Challenge_2018.xes,prefix,1400,BERT,0.47368421052631576,0.4716000527634877,98,21,Success,4.700431823730469,10,sqrt,1,5,200
datasets/BPI_Challenge_2018.xes,prefix,1400,ACF,0.5263157894736842,0.401203007518797,98,21,Success,8.586507558822632,10,log2,2,5,200
datasets/BPI_Challenge_2018.xes,prefix,1500,Baseline,0.5789473684210527,0.5307017543859649,96,21,Success,4.4516685009002686,10,log2,1,2,200
datasets/BPI_Challenge_2018.xes,prefix,1500,OHE,0.5789473684210527,0.4717348927875243,96,21,Success,5.660987615585327,10,sqrt,2,2,200
datasets/BPI_Challenge_2018.xes,prefix,1500,Bigram,0.5263157894736842,0.5184210526315789,96,21,Success,4.221318960189819,10,sqrt,1,2,200
datasets/BPI_Challenge_2018.xes,prefix,1500,W2V,0.5789473684210527,0.45488721804511273,96,21,Success,4.024834871292114,10,sqrt,2,5,200
datasets/BPI_Challenge_2018.xes,prefix,1500,D2V,0.5238095238095238,0.5261904761904762,96,21,Success,4.151400089263916,10,log2,1,2,100
datasets/BPI_Challenge_2018.xes,prefix,1500,BERT,0.5789473684210527,0.5295546558704454,96,21,Success,4.240166187286377,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,prefix,1500,ACF,0.5789473684210527,0.6666666666666667,96,21,Success,7.647511959075928,10,log2,1,5,100
datasets/BPI_Challenge_2018.xes,prefix,2000,Baseline,0.5555555555555556,0.4830917874396135,92,20,Success,4.609461545944214,10,log2,1,5,100
datasets/BPI_Challenge_2018.xes,prefix,2000,OHE,0.5,0.4074074074074074,92,20,Success,6.062702178955078,20,sqrt,1,2,200
datasets/BPI_Challenge_2018.xes,prefix,2000,Bigram,0.6111111111111112,0.48290598290598297,92,20,Success,4.098277807235718,10,sqrt,1,5,100
datasets/BPI_Challenge_2018.xes,prefix,2000,W2V,0.5,0.54320987654321,92,20,Success,4.07364821434021,10,sqrt,2,5,200
datasets/BPI_Challenge_2018.xes,prefix,2000,D2V,0.5,0.39999999999999997,92,20,Success,4.216965913772583,10,log2,1,5,200
datasets/BPI_Challenge_2018.xes,prefix,2000,BERT,0.5555555555555556,0.5555555555555556,92,20,Success,4.359933137893677,10,log2,1,5,100
datasets/BPI_Challenge_2018.xes,prefix,2000,ACF,0.3888888888888889,0.3888888888888889,92,20,Success,7.783542633056641,10,log2,1,2,100
datasets/BPI_Challenge_2018.xes,prefix,2500,Baseline,0.5,0.4506172839506173,88,19,Success,4.628614187240601,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,prefix,2500,OHE,0.5,0.3647342995169082,88,19,Success,6.347446441650391,10,sqrt,1,5,200
datasets/BPI_Challenge_2018.xes,prefix,2500,Bigram,0.5555555555555556,0.4853801169590643,88,19,Success,4.040606737136841,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,prefix,2500,W2V,0.5555555555555556,0.5407407407407407,88,19,Success,4.0314812660217285,10,sqrt,2,2,200
datasets/BPI_Challenge_2018.xes,prefix,2500,D2V,0.3157894736842105,0.25263157894736843,88,19,Success,4.178868532180786,10,sqrt,1,5,100
datasets/BPI_Challenge_2018.xes,prefix,2500,BERT,0.6111111111111112,0.5993464052287583,88,19,Success,4.263881683349609,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,prefix,2500,ACF,0.4444444444444444,0.37329434697855746,88,19,Success,7.322543382644653,10,log2,2,2,200
datasets/BPI_Challenge_2018.xes,last3,100,Baseline,0.4666666666666667,0.44355054302422725,123,31,Success,4.094682931900024,10,sqrt,1,2,200
datasets/BPI_Challenge_2018.xes,last3,100,OHE,0.4,0.3502645502645503,123,31,Success,4.466809272766113,10,sqrt,1,5,100
datasets/BPI_Challenge_2018.xes,last3,100,Bigram,0.4,0.3465899403239556,123,31,Success,4.159433126449585,10,sqrt,1,5,200
datasets/BPI_Challenge_2018.xes,last3,100,W2V,0.43333333333333335,0.37543859649122807,123,31,Success,4.355473518371582,10,log2,2,2,200
datasets/BPI_Challenge_2018.xes,last3,100,D2V,0.25806451612903225,0.22541544477028347,123,31,Success,4.685173988342285,10,sqrt,2,5,200
datasets/BPI_Challenge_2018.xes,last3,100,BERT,0.4,0.3622222222222222,123,31,Success,4.4488115310668945,10,sqrt,2,2,100
datasets/BPI_Challenge_2018.xes,last3,100,ACF,0.4,0.3736507936507936,123,31,Success,19.007750034332275,10,sqrt,1,5,100
datasets/BPI_Challenge_2018.xes,last5,100,Baseline,0.5,0.43420289855072464,123,31,Success,4.028573036193848,10,sqrt,2,2,100
datasets/BPI_Challenge_2018.xes,last5,100,OHE,0.5,0.45095238095238094,123,31,Success,4.305887460708618,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last5,100,Bigram,0.4,0.33845410628019323,123,31,Success,4.22312331199646,20,log2,1,5,200
datasets/BPI_Challenge_2018.xes,last5,100,W2V,0.43333333333333335,0.37543859649122807,123,31,Success,4.443569183349609,10,sqrt,2,2,200
datasets/BPI_Challenge_2018.xes,last5,100,D2V,0.3548387096774194,0.32861150070126227,123,31,Success,4.420480728149414,10,sqrt,1,5,100
datasets/BPI_Challenge_2018.xes,last5,100,BERT,0.4,0.3722222222222222,123,31,Success,4.679749965667725,10,log2,2,2,200
datasets/BPI_Challenge_2018.xes,last5,100,ACF,0.3333333333333333,0.3285655314757482,123,31,Success,12.239529371261597,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last10,100,Baseline,0.4666666666666667,0.41936507936507933,123,31,Success,4.1035566329956055,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last10,100,OHE,0.43333333333333335,0.35888888888888887,123,31,Success,4.203313112258911,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last10,100,Bigram,0.4,0.29134099616858233,123,31,Success,4.326624393463135,10,log2,2,5,100
datasets/BPI_Challenge_2018.xes,last10,100,W2V,0.43333333333333335,0.37543859649122807,123,31,Success,4.411845445632935,10,sqrt,2,2,200
datasets/BPI_Challenge_2018.xes,last10,100,D2V,0.3870967741935484,0.30798771121351765,123,31,Success,4.361057758331299,20,sqrt,2,5,100
datasets/BPI_Challenge_2018.xes,last10,100,BERT,0.5,0.48344988344988343,123,31,Success,4.43721079826355,10,log2,1,5,100
datasets/BPI_Challenge_2018.xes,last10,100,ACF,0.4,0.3299145299145299,123,31,Success,10.086134195327759,10,sqrt,2,2,100
datasets/BPI_Challenge_2018.xes,last20,100,Baseline,0.4666666666666667,0.3903174603174603,123,31,Success,4.233720302581787,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last20,100,OHE,0.4,0.3044723092998955,123,31,Success,4.519010305404663,20,log2,1,5,200
datasets/BPI_Challenge_2018.xes,last20,100,Bigram,0.4,0.3407729468599034,123,31,Success,4.120991230010986,20,log2,1,2,100
datasets/BPI_Challenge_2018.xes,last20,100,W2V,0.4666666666666667,0.4633918128654971,123,31,Success,4.380875587463379,10,sqrt,1,2,200
datasets/BPI_Challenge_2018.xes,last20,100,D2V,0.2903225806451613,0.23550225163128388,123,31,Success,4.469680309295654,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last20,100,BERT,0.43333333333333335,0.3965899403239556,123,31,Success,4.488068580627441,10,sqrt,2,2,100
datasets/BPI_Challenge_2018.xes,last20,100,ACF,0.3333333333333333,0.29527950310559004,123,31,Success,8.450684309005737,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last3,150,Baseline,0.6,0.5695555555555555,121,31,Success,4.524803876876831,10,sqrt,1,5,100
datasets/BPI_Challenge_2018.xes,last3,150,OHE,0.4666666666666667,0.38711484593837536,121,31,Success,4.750896215438843,10,log2,1,5,100
datasets/BPI_Challenge_2018.xes,last3,150,Bigram,0.36666666666666664,0.21228070175438596,121,31,Success,5.380695343017578,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last3,150,W2V,0.6333333333333333,0.6021885521885522,121,31,Success,5.4486985206604,10,sqrt,2,2,100
datasets/BPI_Challenge_2018.xes,last3,150,D2V,0.41935483870967744,0.34838709677419355,121,31,Success,5.484705924987793,20,log2,1,5,200
datasets/BPI_Challenge_2018.xes,last3,150,BERT,0.6,0.5351082251082251,121,31,Success,5.148798704147339,10,sqrt,2,5,200
datasets/BPI_Challenge_2018.xes,last3,150,ACF,0.36666666666666664,0.3669494949494949,121,31,Success,19.945584535598755,10,log2,1,5,200
datasets/BPI_Challenge_2018.xes,last5,150,Baseline,0.5,0.45850126884609643,121,31,Success,4.1293089389801025,10,sqrt,2,5,200
datasets/BPI_Challenge_2018.xes,last5,150,OHE,0.43333333333333335,0.3438852813852814,121,31,Success,4.45552921295166,10,sqrt,1,5,100
datasets/BPI_Challenge_2018.xes,last5,150,Bigram,0.36666666666666664,0.20683760683760685,121,31,Success,4.560869455337524,10,log2,2,2,100
datasets/BPI_Challenge_2018.xes,last5,150,W2V,0.6333333333333333,0.6095959595959595,121,31,Success,4.449572563171387,10,sqrt,2,2,100
datasets/BPI_Challenge_2018.xes,last5,150,D2V,0.3225806451612903,0.24474505723204998,121,31,Success,4.597315549850464,10,sqrt,2,2,200
datasets/BPI_Challenge_2018.xes,last5,150,BERT,0.6,0.5608465608465608,121,31,Success,4.492680072784424,10,log2,2,5,100
datasets/BPI_Challenge_2018.xes,last5,150,ACF,0.43333333333333335,0.42010582010582004,121,31,Success,12.784830331802368,10,sqrt,2,5,100
datasets/BPI_Challenge_2018.xes,last10,150,Baseline,0.4666666666666667,0.3958333333333333,121,31,Success,4.373269319534302,10,sqrt,2,2,100
datasets/BPI_Challenge_2018.xes,last10,150,OHE,0.43333333333333335,0.3428571428571428,121,31,Success,5.002009391784668,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last10,150,Bigram,0.43333333333333335,0.320952380952381,121,31,Success,4.39436149597168,20,log2,1,5,100
datasets/BPI_Challenge_2018.xes,last10,150,W2V,0.5666666666666667,0.538961038961039,121,31,Success,4.349429607391357,10,log2,2,5,100
datasets/BPI_Challenge_2018.xes,last10,150,D2V,0.2903225806451613,0.25732295142751205,121,31,Success,5.496413230895996,10,log2,2,5,200
datasets/BPI_Challenge_2018.xes,last10,150,BERT,0.6666666666666666,0.6084249084249084,121,31,Success,5.16778564453125,10,log2,2,5,100
datasets/BPI_Challenge_2018.xes,last10,150,ACF,0.4,0.33958333333333335,121,31,Success,11.447028398513794,10,sqrt,2,5,100
datasets/BPI_Challenge_2018.xes,last20,150,Baseline,0.4666666666666667,0.3638095238095238,121,31,Success,4.3202550411224365,10,sqrt,1,5,200
datasets/BPI_Challenge_2018.xes,last20,150,OHE,0.43333333333333335,0.318018018018018,121,31,Success,5.007270812988281,10,sqrt,1,2,200
datasets/BPI_Challenge_2018.xes,last20,150,Bigram,0.4666666666666667,0.3638095238095238,121,31,Success,4.735887050628662,20,log2,1,5,100
datasets/BPI_Challenge_2018.xes,last20,150,W2V,0.6333333333333333,0.6095959595959595,121,31,Success,4.4320666790008545,10,sqrt,1,5,100
datasets/BPI_Challenge_2018.xes,last20,150,D2V,0.4838709677419355,0.40368663594470044,121,31,Success,4.783589601516724,10,log2,1,2,200
datasets/BPI_Challenge_2018.xes,last20,150,BERT,0.6,0.5396825396825397,121,31,Success,5.545080900192261,10,sqrt,2,2,200
datasets/BPI_Challenge_2018.xes,last20,150,ACF,0.5,0.403921568627451,121,31,Success,9.461419582366943,10,sqrt,2,2,200
datasets/BPI_Challenge_2018.xes,last3,200,Baseline,0.42857142857142855,0.3443121693121693,119,31,Success,4.408941030502319,10,sqrt,2,2,200
datasets/BPI_Challenge_2018.xes,last3,200,OHE,0.32142857142857145,0.1901360544217687,119,31,Success,4.429596424102783,10,log2,2,2,100
datasets/BPI_Challenge_2018.xes,last3,200,Bigram,0.42857142857142855,0.338265306122449,119,31,Success,4.290387392044067,10,sqrt,1,5,100
datasets/BPI_Challenge_2018.xes,last3,200,W2V,0.5,0.4476190476190477,119,31,Success,4.350934982299805,10,log2,2,2,100
datasets/BPI_Challenge_2018.xes,last3,200,D2V,0.3225806451612903,0.22747909199522104,119,31,Success,4.665895223617554,20,sqrt,1,2,200
datasets/BPI_Challenge_2018.xes,last3,200,BERT,0.42857142857142855,0.3891108891108891,119,31,Success,4.651130199432373,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last3,200,ACF,0.42857142857142855,0.3210622710622711,119,31,Success,20.1401629447937,10,log2,1,5,100
datasets/BPI_Challenge_2018.xes,last5,200,Baseline,0.42857142857142855,0.4049319727891157,119,31,Success,4.704383134841919,10,sqrt,2,5,200
datasets/BPI_Challenge_2018.xes,last5,200,OHE,0.4642857142857143,0.42583612040133784,119,31,Success,4.428894519805908,10,log2,1,2,100
datasets/BPI_Challenge_2018.xes,last5,200,Bigram,0.4642857142857143,0.40358974358974364,119,31,Success,4.586814880371094,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last5,200,W2V,0.5,0.4476190476190477,119,31,Success,4.831977128982544,10,log2,2,2,100
datasets/BPI_Challenge_2018.xes,last5,200,D2V,0.3225806451612903,0.23491636798088408,119,31,Success,5.1205713748931885,10,log2,1,5,200
datasets/BPI_Challenge_2018.xes,last5,200,BERT,0.5357142857142857,0.5124007936507936,119,31,Success,5.2832560539245605,10,sqrt,1,5,200
datasets/BPI_Challenge_2018.xes,last5,200,ACF,0.5,0.4367201426024955,119,31,Success,14.303379774093628,10,sqrt,2,2,100
datasets/BPI_Challenge_2018.xes,last10,200,Baseline,0.5,0.45907522429261555,119,31,Success,4.842736721038818,10,sqrt,1,2,200
datasets/BPI_Challenge_2018.xes,last10,200,OHE,0.5,0.41233211233211237,119,31,Success,4.474805593490601,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last10,200,Bigram,0.39285714285714285,0.25,119,31,Success,4.519942760467529,10,log2,2,2,100
datasets/BPI_Challenge_2018.xes,last10,200,W2V,0.42857142857142855,0.3695174390826565,119,31,Success,4.469139575958252,20,sqrt,2,2,200
datasets/BPI_Challenge_2018.xes,last10,200,D2V,0.3548387096774194,0.2685099846390169,119,31,Success,4.7502968311309814,10,sqrt,2,2,200
datasets/BPI_Challenge_2018.xes,last10,200,BERT,0.5,0.43975468975468973,119,31,Success,4.682450294494629,10,sqrt,2,5,100
datasets/BPI_Challenge_2018.xes,last10,200,ACF,0.42857142857142855,0.35150140864426577,119,31,Success,9.878111124038696,10,log2,2,5,100
datasets/BPI_Challenge_2018.xes,last20,200,Baseline,0.4642857142857143,0.4050728372156943,119,31,Success,4.393458843231201,10,sqrt,1,5,200
datasets/BPI_Challenge_2018.xes,last20,200,OHE,0.42857142857142855,0.31309523809523804,119,31,Success,4.9807212352752686,10,sqrt,1,5,100
datasets/BPI_Challenge_2018.xes,last20,200,Bigram,0.39285714285714285,0.25460829493087556,119,31,Success,4.48050332069397,20,log2,2,5,200
datasets/BPI_Challenge_2018.xes,last20,200,W2V,0.42857142857142855,0.3709290709290709,119,31,Success,4.380067586898804,10,sqrt,2,2,100
datasets/BPI_Challenge_2018.xes,last20,200,D2V,0.3870967741935484,0.27605173182696596,119,31,Success,5.078463554382324,10,log2,2,5,200
datasets/BPI_Challenge_2018.xes,last20,200,BERT,0.5,0.46885964912280703,119,31,Success,4.992047548294067,10,sqrt,2,2,100
datasets/BPI_Challenge_2018.xes,last20,200,ACF,0.35714285714285715,0.3034013605442177,119,31,Success,9.23643684387207,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last3,400,Baseline,0.5,0.4639164598842018,113,29,Success,5.1501853466033936,10,sqrt,1,5,100
datasets/BPI_Challenge_2018.xes,last3,400,OHE,0.46153846153846156,0.4326923076923077,113,29,Success,5.314095735549927,10,log2,1,5,100
datasets/BPI_Challenge_2018.xes,last3,400,Bigram,0.5384615384615384,0.5235732009925559,113,29,Success,5.462620496749878,10,sqrt,1,5,100
datasets/BPI_Challenge_2018.xes,last3,400,W2V,0.46153846153846156,0.44789081885856086,113,29,Success,5.151205778121948,10,log2,2,5,100
datasets/BPI_Challenge_2018.xes,last3,400,D2V,0.4827586206896552,0.4108631958530538,113,29,Success,5.054448127746582,10,log2,1,5,200
datasets/BPI_Challenge_2018.xes,last3,400,BERT,0.5769230769230769,0.5224358974358974,113,29,Success,4.831780672073364,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last3,400,ACF,0.46153846153846156,0.4818376068376068,113,29,Success,18.06790828704834,10,sqrt,1,5,200
datasets/BPI_Challenge_2018.xes,last5,400,Baseline,0.5384615384615384,0.5299734748010609,113,29,Success,4.5334272384643555,20,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last5,400,OHE,0.46153846153846156,0.43507030603804797,113,29,Success,4.692734956741333,20,sqrt,1,5,200
datasets/BPI_Challenge_2018.xes,last5,400,Bigram,0.5,0.5054945054945055,113,29,Success,4.392484664916992,20,sqrt,1,5,200
datasets/BPI_Challenge_2018.xes,last5,400,W2V,0.5,0.5,113,29,Success,4.463570833206177,10,log2,2,2,100
datasets/BPI_Challenge_2018.xes,last5,400,D2V,0.4827586206896552,0.41379310344827586,113,29,Success,4.6243085861206055,10,log2,2,5,100
datasets/BPI_Challenge_2018.xes,last5,400,BERT,0.5384615384615384,0.4914805624483044,113,29,Success,4.750580072402954,10,sqrt,1,5,200
datasets/BPI_Challenge_2018.xes,last5,400,ACF,0.5,0.5235042735042735,113,29,Success,12.841132402420044,20,sqrt,2,5,100
datasets/BPI_Challenge_2018.xes,last10,400,Baseline,0.5769230769230769,0.5394265232974911,113,29,Success,4.452160358428955,10,sqrt,2,2,100
datasets/BPI_Challenge_2018.xes,last10,400,OHE,0.6538461538461539,0.573076923076923,113,29,Success,5.3905603885650635,10,log2,1,5,200
datasets/BPI_Challenge_2018.xes,last10,400,Bigram,0.5769230769230769,0.5558608058608058,113,29,Success,5.5403666496276855,10,sqrt,1,5,100
datasets/BPI_Challenge_2018.xes,last10,400,W2V,0.46153846153846156,0.44789081885856086,113,29,Success,4.2535388469696045,10,sqrt,2,2,100
datasets/BPI_Challenge_2018.xes,last10,400,D2V,0.5517241379310345,0.5024630541871921,113,29,Success,4.412384986877441,10,log2,1,2,100
datasets/BPI_Challenge_2018.xes,last10,400,BERT,0.6923076923076923,0.6208791208791209,113,29,Success,4.912537336349487,10,sqrt,1,2,100
datasets/BPI_Challenge_2018.xes,last10,400,ACF,0.6538461538461539,0.6318681318681318,113,29,Success,10.253773212432861,10,log2,2,5,200
