dataset,strategy,length_or_k,method,accuracy,f1_score,train_size,test_size,status,grid_search_time,lgbm_colsample_bytree,lgbm_learning_rate,lgbm_max_depth,lgbm_n_estimators,lgbm_subsample
datasets/BPI_Challenge_2017.xes,last3,600,ACF,0.7,0.65,110,21,Success,149.7005796432495,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,600,Baseline,0.8,0.7558441558441558,110,21,Success,23.640186548233032,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last5,600,OHE,0.45,0.398989898989899,110,21,Success,4.5618085861206055,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,600,Bigram,0.5,0.3872727272727273,110,21,Success,4.3158652782440186,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,600,W2V,0.75,0.7185714285714286,110,21,Success,25.804154634475708,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last5,600,D2V,0.5238095238095238,0.4251082251082251,110,21,Success,33.59812521934509,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,600,BERT,0.75,0.74,110,21,Success,33.27956700325012,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,600,ACF,0.6,0.5475,110,21,Success,317.2342584133148,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,600,Baseline,0.85,0.8072727272727273,110,21,Success,26.18008041381836,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,600,OHE,0.5,0.4496825396825397,110,21,Success,4.9755144119262695,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,600,Bigram,0.6,0.5708333333333333,110,21,Success,16.315794467926025,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,600,W2V,0.75,0.7185714285714286,110,21,Success,25.4937105178833,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,600,D2V,0.42857142857142855,0.40623582766439903,110,21,Success,32.06493639945984,1.0,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,600,BERT,0.75,0.7097619047619048,110,21,Success,33.91793513298035,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,600,ACF,0.5,0.45916666666666667,110,21,Success,336.1087317466736,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,600,Baseline,0.7,0.6672727272727272,110,21,Success,27.517731428146362,1.0,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last20,600,OHE,0.55,0.5019047619047619,110,21,Success,5.920650243759155,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,600,Bigram,0.65,0.5725,110,21,Success,20.71898317337036,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,600,W2V,0.75,0.7185714285714286,110,21,Success,25.606048822402954,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last20,600,D2V,0.42857142857142855,0.3439153439153439,110,21,Success,30.94964623451233,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,600,BERT,0.65,0.5963636363636364,110,21,Success,33.25425100326538,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,600,ACF,0.55,0.49857142857142855,110,21,Success,500.9100856781006,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last3,800,Baseline,0.7,0.605,106,21,Success,20.38021159172058,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,800,OHE,0.4,0.32636363636363636,106,21,Success,4.183035135269165,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,800,Bigram,0.3,0.17660256410256409,106,21,Success,4.140610218048096,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,800,W2V,0.65,0.5549999999999999,106,21,Success,25.499021530151367,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last3,800,D2V,0.3333333333333333,0.3321789321789322,106,21,Success,34.309553384780884,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,800,BERT,0.65,0.5883333333333333,106,21,Success,32.630422592163086,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last3,800,ACF,0.5,0.45584415584415583,106,21,Success,152.31126475334167,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last5,800,Baseline,0.7,0.6784848484848485,106,21,Success,22.36622667312622,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last5,800,OHE,0.6,0.515,106,21,Success,4.220852375030518,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,800,Bigram,0.4,0.29,106,21,Success,6.842620849609375,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,800,W2V,0.65,0.578974358974359,106,21,Success,23.991971731185913,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,800,D2V,0.3333333333333333,0.27059712773998484,106,21,Success,30.437118768692017,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,800,BERT,0.65,0.6484848484848484,106,21,Success,34.24876832962036,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last5,800,ACF,0.45,0.45297619047619053,106,21,Success,294.2969264984131,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,800,Baseline,0.6,0.6051515151515152,106,21,Success,24.125041007995605,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,800,OHE,0.45,0.403030303030303,106,21,Success,4.193882465362549,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,800,Bigram,0.4,0.3508080808080808,106,21,Success,17.1876118183136,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,800,W2V,0.6,0.545,106,21,Success,24.630877256393433,1.0,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last10,800,D2V,0.23809523809523808,0.19517625231910946,106,21,Success,30.687005043029785,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,800,BERT,0.6,0.5852380952380953,106,21,Success,36.23550367355347,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,800,ACF,0.4,0.3968253968253968,106,21,Success,386.92996859550476,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last20,800,Baseline,0.65,0.6151515151515151,106,21,Success,25.03699517250061,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,800,OHE,0.45,0.42803030303030304,106,21,Success,4.148306369781494,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,800,Bigram,0.55,0.5354761904761904,106,21,Success,18.442327737808228,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last20,800,W2V,0.6,0.545,106,21,Success,24.395679235458374,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last20,800,D2V,0.3333333333333333,0.2444444444444444,106,21,Success,32.45085549354553,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,800,BERT,0.6,0.5523076923076924,106,21,Success,40.87930512428284,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,800,ACF,0.6,0.595,106,21,Success,419.67475962638855,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,1000,Baseline,0.8095238095238095,0.814862914862915,103,21,Success,19.668917894363403,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,1000,OHE,0.42857142857142855,0.36281179138321995,103,21,Success,4.284030199050903,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,1000,Bigram,0.3333333333333333,0.23356009070294786,103,21,Success,3.996194362640381,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,1000,W2V,0.8095238095238095,0.814862914862915,103,21,Success,24.229872703552246,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last3,1000,D2V,0.5714285714285714,0.5260770975056689,103,21,Success,30.172904014587402,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last3,1000,BERT,0.7619047619047619,0.7640692640692641,103,21,Success,31.247576236724854,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,1000,ACF,0.6666666666666666,0.6904761904761905,103,21,Success,193.7611448764801,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1000,Baseline,0.8095238095238095,0.8095238095238095,103,21,Success,22.084750652313232,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last5,1000,OHE,0.5238095238095238,0.4523809523809524,103,21,Success,3.8715405464172363,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1000,Bigram,0.42857142857142855,0.37043908472479903,103,21,Success,4.010608434677124,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1000,W2V,0.8095238095238095,0.814862914862915,103,21,Success,22.90559220314026,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1000,D2V,0.47619047619047616,0.4093406593406594,103,21,Success,33.48564887046814,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1000,BERT,0.7619047619047619,0.7504638218923932,103,21,Success,31.616668939590454,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1000,ACF,0.7619047619047619,0.7288188002473717,103,21,Success,260.5576379299164,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1000,Baseline,0.7619047619047619,0.7624338624338625,103,21,Success,24.480180025100708,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1000,OHE,0.6190476190476191,0.525974025974026,103,21,Success,4.605491638183594,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1000,Bigram,0.42857142857142855,0.43386243386243384,103,21,Success,15.04760456085205,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,1000,W2V,0.7142857142857143,0.7376142376142376,103,21,Success,24.692092418670654,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1000,D2V,0.3333333333333333,0.30952380952380953,103,21,Success,31.233930349349976,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,1000,BERT,0.6666666666666666,0.6133718133718133,103,21,Success,34.09585165977478,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1000,ACF,0.42857142857142855,0.39971139971139974,103,21,Success,319.2881245613098,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1000,Baseline,0.6190476190476191,0.5890458747601605,103,21,Success,28.366718292236328,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1000,OHE,0.5714285714285714,0.4718614718614719,103,21,Success,4.281620025634766,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1000,Bigram,0.5238095238095238,0.4747474747474747,103,21,Success,21.315919399261475,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last20,1000,W2V,0.7619047619047619,0.7672438672438672,103,21,Success,28.13767409324646,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last20,1000,D2V,0.47619047619047616,0.46560846560846564,103,21,Success,35.2796585559845,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1000,BERT,0.5714285714285714,0.5166975881261596,103,21,Success,46.15290546417236,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last20,1000,ACF,0.42857142857142855,0.3825396825396825,103,21,Success,438.0215916633606,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,1200,Baseline,0.8421052631578947,0.7846889952153111,100,21,Success,17.563792943954468,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,1200,OHE,0.5789473684210527,0.5105263157894736,100,21,Success,4.107423543930054,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,1200,Bigram,0.21052631578947367,0.07322654462242563,100,21,Success,4.175955057144165,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,1200,W2V,0.8947368421052632,0.8526315789473684,100,21,Success,21.460158109664917,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,1200,D2V,0.38095238095238093,0.2281639928698752,100,21,Success,30.02280354499817,1.0,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,1200,BERT,0.8947368421052632,0.8526315789473684,100,21,Success,30.69095015525818,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,1200,ACF,0.7894736842105263,0.7485380116959064,100,21,Success,179.4742579460144,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1200,Baseline,0.8421052631578947,0.776608187134503,100,21,Success,22.990698099136353,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last5,1200,OHE,0.5263157894736842,0.4665071770334928,100,21,Success,3.972545623779297,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1200,Bigram,0.5789473684210527,0.4745838956365272,100,21,Success,3.841856002807617,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1200,W2V,0.8947368421052632,0.8526315789473684,100,21,Success,24.60887336730957,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last5,1200,D2V,0.5238095238095238,0.40293040293040283,100,21,Success,32.18275499343872,1.0,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last5,1200,BERT,0.8947368421052632,0.8526315789473684,100,21,Success,34.96683144569397,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last5,1200,ACF,0.7368421052631579,0.6760233918128655,100,21,Success,276.40984058380127,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1200,Baseline,0.8421052631578947,0.7846889952153111,100,21,Success,23.927268743515015,1.0,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,1200,OHE,0.5263157894736842,0.4665071770334928,100,21,Success,5.171959161758423,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1200,Bigram,0.8421052631578947,0.7846889952153111,100,21,Success,13.72923994064331,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,1200,W2V,0.8947368421052632,0.8526315789473684,100,21,Success,23.134464025497437,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1200,D2V,0.47619047619047616,0.3828763828763829,100,21,Success,29.087397813796997,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1200,BERT,0.8947368421052632,0.8713450292397662,100,21,Success,30.856300830841064,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1200,ACF,0.7368421052631579,0.6782562466772993,100,21,Success,320.7306098937988,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last20,1200,Baseline,0.7894736842105263,0.7699248120300752,100,21,Success,25.19326686859131,1.0,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last20,1200,OHE,0.631578947368421,0.5535312640575798,100,21,Success,4.699327230453491,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1200,Bigram,0.5789473684210527,0.5426900584795321,100,21,Success,17.350122928619385,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1200,W2V,0.8947368421052632,0.8526315789473684,100,21,Success,23.17348551750183,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1200,D2V,0.47619047619047616,0.40238095238095234,100,21,Success,29.637735843658447,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1200,BERT,0.7368421052631579,0.7333333333333333,100,21,Success,35.70848846435547,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last20,1200,ACF,0.5789473684210527,0.5279866332497911,100,21,Success,393.47521114349365,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,1400,Baseline,0.5,0.4847619047619047,97,20,Success,16.585116147994995,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,1400,OHE,0.15,0.09,97,20,Success,4.261226415634155,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,1400,Bigram,0.15,0.09,97,20,Success,4.287724256515503,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,1400,W2V,0.55,0.5714285714285714,97,20,Success,22.471279621124268,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,1400,D2V,0.4,0.4333333333333333,97,20,Success,30.67159342765808,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,1400,BERT,0.5,0.475,97,20,Success,26.43192958831787,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,1400,ACF,0.5,0.5047619047619047,97,20,Success,134.51889324188232,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1400,Baseline,0.6,0.6166666666666667,97,20,Success,17.956785917282104,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1400,OHE,0.15,0.09,97,20,Success,4.897853374481201,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1400,Bigram,0.15,0.09,97,20,Success,4.6565728187561035,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1400,W2V,0.55,0.5714285714285714,97,20,Success,21.83216428756714,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last5,1400,D2V,0.25,0.26904761904761904,97,20,Success,26.763947010040283,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last5,1400,BERT,0.65,0.7228571428571428,97,20,Success,33.47024631500244,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1400,ACF,0.45,0.5033333333333333,97,20,Success,277.1546287536621,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1400,Baseline,0.55,0.5425,97,20,Success,22.151331663131714,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1400,OHE,0.15,0.09,97,20,Success,4.661133289337158,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1400,Bigram,0.45,0.4,97,20,Success,11.975831508636475,1.0,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last10,1400,W2V,0.55,0.5514285714285714,97,20,Success,20.978553771972656,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1400,D2V,0.2,0.20476190476190476,97,20,Success,29.312485933303833,1.0,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,1400,BERT,0.5,0.5466666666666666,97,20,Success,29.866738319396973,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last10,1400,ACF,0.4,0.4666666666666666,97,20,Success,290.08795976638794,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1400,Baseline,0.5,0.4833333333333333,97,20,Success,23.54160213470459,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1400,OHE,0.25,0.16272727272727272,97,20,Success,4.456662654876709,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1400,Bigram,0.35,0.305,97,20,Success,20.370385885238647,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last20,1400,W2V,0.55,0.5714285714285714,97,20,Success,24.696733713150024,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last20,1400,D2V,0.25,0.22642857142857142,97,20,Success,27.53540062904358,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1400,BERT,0.5,0.53,97,20,Success,30.72544813156128,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last20,1400,ACF,0.4,0.4095238095238095,97,20,Success,344.8624906539917,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,1500,Baseline,0.5882352941176471,0.5588235294117647,94,20,Success,18.935749530792236,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,1500,OHE,0.4117647058823529,0.3014705882352941,94,20,Success,4.037464380264282,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,1500,Bigram,0.17647058823529413,0.07430340557275542,94,20,Success,3.948880195617676,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,1500,W2V,0.5294117647058824,0.4411764705882353,94,20,Success,22.42876935005188,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last3,1500,D2V,0.55,0.45060606060606057,94,20,Success,32.367899894714355,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,1500,BERT,0.6470588235294118,0.7170868347338936,94,20,Success,31.279064178466797,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last3,1500,ACF,0.7647058823529411,0.7908496732026143,94,20,Success,135.53192043304443,1.0,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last5,1500,Baseline,0.5882352941176471,0.5784313725490196,94,20,Success,20.83825373649597,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last5,1500,OHE,0.35294117647058826,0.26225490196078427,94,20,Success,4.188080787658691,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1500,Bigram,0.23529411764705882,0.21755368814192344,94,20,Success,4.226088762283325,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1500,W2V,0.6470588235294118,0.6680672268907564,94,20,Success,24.25592803955078,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last5,1500,D2V,0.25,0.22857142857142856,94,20,Success,29.084806442260742,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,1500,BERT,0.7647058823529411,0.7908496732026143,94,20,Success,32.32748627662659,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last5,1500,ACF,0.6470588235294118,0.673202614379085,94,20,Success,273.26111912727356,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,1500,Baseline,0.6470588235294118,0.6568627450980391,94,20,Success,24.785125494003296,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last10,1500,OHE,0.5294117647058824,0.4649859943977591,94,20,Success,3.976588010787964,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1500,Bigram,0.5882352941176471,0.517825311942959,94,20,Success,11.961280107498169,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last10,1500,W2V,0.5294117647058824,0.5154061624649859,94,20,Success,24.35680389404297,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1500,D2V,0.45,0.4111111111111111,94,20,Success,31.51517939567566,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,1500,BERT,0.6470588235294118,0.6638655462184874,94,20,Success,33.50671982765198,1.0,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last10,1500,ACF,0.5882352941176471,0.5774509803921568,94,20,Success,303.7562961578369,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1500,Baseline,0.6470588235294118,0.6372549019607843,94,20,Success,25.654320001602173,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1500,OHE,0.5294117647058824,0.4649859943977591,94,20,Success,3.998905897140503,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1500,Bigram,0.47058823529411764,0.41651812240047537,94,20,Success,19.551942348480225,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1500,W2V,0.6470588235294118,0.6666666666666666,94,20,Success,25.093377113342285,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last20,1500,D2V,0.35,0.33999999999999997,94,20,Success,33.03662061691284,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last20,1500,BERT,0.7058823529411765,0.7058823529411765,94,20,Success,34.54534697532654,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,1500,ACF,0.47058823529411764,0.5035014005602241,94,20,Success,393.13721108436584,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,2000,Baseline,0.3333333333333333,0.3333333333333333,86,18,Success,14.64075779914856,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,2000,OHE,0.3333333333333333,0.16666666666666666,86,18,Success,3.7221570014953613,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,2000,Bigram,0.3333333333333333,0.16666666666666666,86,18,Success,3.753599166870117,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,2000,W2V,0.4444444444444444,0.46464646464646464,86,18,Success,18.255246877670288,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,2000,D2V,0.3888888888888889,0.42760942760942755,86,18,Success,24.523649215698242,1.0,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,2000,BERT,0.5555555555555556,0.5880952380952381,86,18,Success,21.911495208740234,1.0,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last3,2000,ACF,0.4444444444444444,0.45238095238095233,86,18,Success,98.32867050170898,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last5,2000,Baseline,0.5,0.5047619047619047,86,18,Success,16.735822916030884,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last5,2000,OHE,0.2777777777777778,0.15555555555555556,86,18,Success,3.7650606632232666,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,2000,Bigram,0.2222222222222222,0.19047619047619047,86,18,Success,4.126719236373901,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,2000,W2V,0.4444444444444444,0.47522847522847517,86,18,Success,18.61993646621704,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last5,2000,D2V,0.3333333333333333,0.32735042735042735,86,18,Success,23.151808500289917,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last5,2000,BERT,0.5555555555555556,0.5880952380952381,86,18,Success,23.32432770729065,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,2000,ACF,0.3888888888888889,0.3754578754578755,86,18,Success,144.85863256454468,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,2000,Baseline,0.3888888888888889,0.4074074074074074,86,18,Success,18.423587322235107,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,2000,OHE,0.2777777777777778,0.15555555555555556,86,18,Success,3.763143301010132,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,2000,Bigram,0.6666666666666666,0.6632478632478632,86,18,Success,9.904590845108032,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last10,2000,W2V,0.5,0.5351851851851852,86,18,Success,18.88210654258728,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,2000,D2V,0.3888888888888889,0.39194139194139194,86,18,Success,22.594714164733887,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,2000,BERT,0.3888888888888889,0.3841991341991342,86,18,Success,23.93069863319397,0.8,0.1,-1,50,0.8
